domain,split,series,kind,mean_final_steps,mean_final_reward,expansion_count
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.11944444,0.3918300167,873
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.13611111,0.3918300167,874
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.13611111,0.3918300167,875
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.13611111,0.3918300167,876
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.13611111,0.3918300167,877
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.16666667,0.3918300167,878
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.23333333,0.3918300167,879
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.26666667,0.3918300167,880
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.26666667,0.3918300167,881
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.27222222,0.3918300167,882
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.35,0.3918300167,883
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.35,0.3918300167,884
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.40555556,0.3918300167,885
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.41944444,0.3918300167,886
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.43888889,0.3918300167,887
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.50277778,0.3921801139,888
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.53055556,0.3921801139,889
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.54166667,0.3921801139,890
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.59444444,0.39218395,891
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.60555556,0.3921967694,892
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.61666667,0.3921967694,893
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.61666667,0.3921967694,894
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.67777778,0.3921967694,895
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.69722222,0.3921967694,896
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.69722222,0.3921967694,897
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.74722222,0.3921967694,898
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.79444444,0.3921967694,899
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.80555556,0.3921967694,900
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.80833333,0.3921967694,901
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.81111111,0.3921967694,902
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.84444444,0.3921967694,903
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.85555556,0.3921967694,904
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.88611111,0.3921967694,905
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.90277778,0.3921967694,906
Paper Search,test,Gaussian Head,forecast_expected_remaining,22.99444444,0.3921967694,907
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.05277778,0.3921967694,908
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.06111111,0.3921967694,909
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.06666667,0.3921967694,910
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.07222222,0.3921967694,911
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.12222222,0.3921967694,912
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.12222222,0.3921967694,913
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.12777778,0.3921967694,914
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.19722222,0.3921967694,915
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.22222222,0.3921967694,916
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.25833333,0.3921967694,917
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.27777778,0.3921967694,918
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.32222222,0.3921967694,919
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.33055556,0.3921967694,920
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.35277778,0.3921967694,921
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.40833333,0.3947949111,922
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.41111111,0.3947949111,923
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.43055556,0.3947949111,924
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.48055556,0.3947949111,925
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.48055556,0.3947949111,926
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.52777778,0.3971584833,927
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.55833333,0.3971584833,928
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.56111111,0.3971584833,929
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.62777778,0.3971584833,930
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.65833333,0.3971584833,931
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.7,0.3971584833,932
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.725,0.3971584833,933
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.78611111,0.3971584833,934
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.80555556,0.3971584833,935
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.81111111,0.3971584833,936
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.86388889,0.3971584833,937
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.88333333,0.3971584833,938
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.92777778,0.3971584833,939
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.975,0.3971584833,940
Paper Search,test,Gaussian Head,forecast_expected_remaining,23.98055556,0.3971584833,941
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.05555556,0.3971584833,942
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.06666667,0.3971584833,943
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.06666667,0.3971584833,944
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.10833333,0.3971584833,945
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.11666667,0.3971584833,946
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.18055556,0.3971584833,947
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.18611111,0.3971584833,948
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.19166667,0.3971584833,949
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.19166667,0.3971584833,950
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.23333333,0.3971584833,951
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.30277778,0.3971584833,952
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.33333333,0.3971584833,953
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.35833333,0.3971584833,954
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.37777778,0.3971584833,955
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.43611111,0.3971584833,956
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.46111111,0.3971584833,957
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.47777778,0.3971584833,958
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.50277778,0.3971584833,959
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.56388889,0.3971584833,960
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.58611111,0.3971584833,961
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.62777778,0.3971584833,962
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.64166667,0.3971584833,963
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.66111111,0.3971584833,964
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.66111111,0.3971584833,965
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.69722222,0.3971584833,966
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.75833333,0.3971584833,967
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.775,0.3971584833,968
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.77777778,0.3971584833,969
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.81666667,0.3971584833,970
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.85833333,0.3971584833,971
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.90277778,0.3971584833,972
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.91111111,0.3971584833,973
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.95555556,0.3971584833,974
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.96111111,0.3971584833,975
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.99444444,0.3972958056,976
Paper Search,test,Gaussian Head,forecast_expected_remaining,24.99444444,0.3972958056,977
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.02777778,0.3972958056,978
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.075,0.3972958056,979
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.12777778,0.3973072417,980
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.17777778,0.3973072417,981
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.23333333,0.3973072417,982
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.26111111,0.3973072417,983
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.34444444,0.3973072417,984
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.41666667,0.3973072417,985
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.48611111,0.3973072417,986
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.53333333,0.3973072417,987
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.55555556,0.3973072417,988
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.56111111,0.3973072417,989
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.56111111,0.3973072417,990
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.56111111,0.3973072417,991
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.61666667,0.3973072417,992
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.62222222,0.3973072417,993
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.67222222,0.3974145417,994
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.69722222,0.3974145417,995
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.73333333,0.3974145417,996
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.775,0.3974145417,997
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.84444444,0.3974145417,998
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.88888889,0.3974145417,999
Paper Search,test,Gaussian Head,forecast_expected_remaining,25.98611111,0.3974145417,1000
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.03888889,0.3974145417,1001
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.05277778,0.3974145417,1002
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.10277778,0.3974145417,1003
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.17777778,0.3974145417,1004
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.18888889,0.3974145417,1005
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.21944444,0.3974145417,1006
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.23611111,0.3974145417,1007
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.26111111,0.3974145417,1008
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.27222222,0.3974145417,1009
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.33888889,0.3974145417,1010
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.36666667,0.3974145417,1011
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.4,0.3974145417,1012
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.40833333,0.3974145417,1013
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.46111111,0.3974145417,1014
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.48888889,0.3974145417,1015
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.53611111,0.3974145417,1016
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.56944444,0.3974145417,1017
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.62222222,0.3974145417,1018
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.68611111,0.39742995,1019
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.725,0.39742995,1020
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.725,0.39742995,1021
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.77777778,0.39742995,1022
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.80277778,0.39742995,1023
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.81111111,0.39742995,1024
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.85833333,0.39742995,1025
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.85833333,0.39742995,1026
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.9,0.39742995,1027
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.90555556,0.39742995,1028
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.91111111,0.39742995,1029
Paper Search,test,Gaussian Head,forecast_expected_remaining,26.97777778,0.39742995,1030
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.09166667,0.39742995,1031
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.12777778,0.39742995,1032
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.14444444,0.39742995,1033
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.19722222,0.39742995,1034
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.25,0.3974735611,1035
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.275,0.3974735611,1036
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.28611111,0.3974735611,1037
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.33888889,0.3974735611,1038
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.42222222,0.3974735611,1039
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.43611111,0.3974735611,1040
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.46944444,0.3974735611,1041
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.51388889,0.3974735611,1042
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.58611111,0.3974735611,1043
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.6,0.3974735611,1044
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.64444444,0.3974735611,1045
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.66388889,0.3974735611,1046
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.73055556,0.3974735611,1047
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.76111111,0.3974735611,1048
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.76666667,0.3974735611,1049
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.77222222,0.3974735611,1050
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.77777778,0.3974735611,1051
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.78333333,0.3974735611,1052
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.825,0.3975180583,1053
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.82777778,0.3975180583,1054
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.87222222,0.3976426417,1055
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.87777778,0.3976426417,1056
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.92222222,0.3976426417,1057
Paper Search,test,Gaussian Head,forecast_expected_remaining,27.99722222,0.40025705,1058
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.06388889,0.4002630306,1059
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.07222222,0.4002630306,1060
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.10555556,0.4002630306,1061
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.14722222,0.4002630306,1062
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.15,0.4002630306,1063
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.25,0.4002630306,1064
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.25555556,0.4002630306,1065
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.26111111,0.4002630306,1066
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.32777778,0.4002630306,1067
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.35277778,0.4002630306,1068
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.40833333,0.4002630306,1069
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.43333333,0.4002630306,1070
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.44166667,0.4002630306,1071
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.44722222,0.4002630306,1072
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.49166667,0.4002630306,1073
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.52777778,0.4002630306,1074
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.53611111,0.4002630306,1075
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.61666667,0.4002630306,1076
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.65,0.4002934722,1077
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.66944444,0.4002934722,1078
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.68333333,0.4002934722,1079
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.72222222,0.4002934722,1080
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.76388889,0.4002934722,1081
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.77777778,0.4002934722,1082
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.83055556,0.4002934722,1083
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.88611111,0.4002934722,1084
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.89166667,0.4002934722,1085
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.92222222,0.4002934722,1086
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.92777778,0.4002934722,1087
Paper Search,test,Gaussian Head,forecast_expected_remaining,28.96111111,0.4002934722,1088
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.025,0.4002934722,1089
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.03055556,0.4002934722,1090
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.08888889,0.4002934722,1091
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.14166667,0.4002934722,1092
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.15,0.4002934722,1093
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.18611111,0.4002934722,1094
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.275,0.4002934722,1095
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.28888889,0.4002934722,1096
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.35833333,0.4002934722,1097
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.40555556,0.4002934722,1098
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.42777778,0.4002934722,1099
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.43611111,0.4002934722,1100
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.48333333,0.4002934722,1101
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.54722222,0.4002934722,1102
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.55833333,0.4002934722,1103
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.60555556,0.4002934722,1104
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.61111111,0.4002934722,1105
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.68611111,0.4002934722,1106
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.68611111,0.4002934722,1107
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.71944444,0.4002934722,1108
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.73333333,0.4002934722,1109
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.73611111,0.4002934722,1110
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.8,0.4002934722,1111
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.86944444,0.4002934722,1112
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.90555556,0.4002934722,1113
Paper Search,test,Gaussian Head,forecast_expected_remaining,29.99722222,0.4002934722,1114
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.08055556,0.4002934722,1115
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.13888889,0.4002934722,1116
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.14444444,0.4002934722,1117
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.20277778,0.4002934722,1118
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.21388889,0.4002934722,1119
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.31666667,0.4002934722,1120
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.34166667,0.4002934722,1121
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.38888889,0.4002934722,1122
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.38888889,0.4002934722,1123
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.45833333,0.4029586056,1124
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.53055556,0.4029586056,1125
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.53888889,0.4029586056,1126
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.54444444,0.4029586056,1127
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.55,0.4029586056,1128
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.6,0.4029586056,1129
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.60555556,0.4029586056,1130
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.61111111,0.4029586056,1131
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.61388889,0.4029586056,1132
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.61944444,0.4029586056,1133
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.71666667,0.4029586056,1134
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.75,0.4029586056,1135
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.79722222,0.4029586056,1136
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.88333333,0.4029586056,1137
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.93611111,0.4029586056,1138
Paper Search,test,Gaussian Head,forecast_expected_remaining,30.96388889,0.4029586056,1139
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.025,0.4029586056,1140
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.05,0.4029586056,1141
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.16111111,0.4029586056,1142
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.18055556,0.4029586056,1143
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.25277778,0.4030403139,1144
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.28333333,0.4030403139,1145
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.29166667,0.4030403139,1146
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.35833333,0.4030403139,1147
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.37777778,0.4030403139,1148
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.38055556,0.4030403139,1149
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.425,0.4030403139,1150
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.54166667,0.4030403139,1151
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.55,0.4030403139,1152
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.59444444,0.4030403139,1153
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.64444444,0.4030538528,1154
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.64444444,0.4030538528,1155
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.69722222,0.4030538528,1156
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.78055556,0.4030538528,1157
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.88055556,0.4030538528,1158
Paper Search,test,Gaussian Head,forecast_expected_remaining,31.94444444,0.4030538528,1159
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.04444444,0.4030538528,1160
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.04444444,0.4030538528,1161
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.09166667,0.4030538528,1162
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.09722222,0.4030538528,1163
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.10277778,0.4030538528,1164
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.15,0.4030538528,1165
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.15555556,0.4030538528,1166
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.20833333,0.4030538528,1167
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.25277778,0.4030538528,1168
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.35,0.4030538528,1169
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.40833333,0.4030538528,1170
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.42222222,0.4030538528,1171
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.43055556,0.4030538528,1172
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.44166667,0.4030538528,1173
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.45277778,0.4030538528,1174
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.46111111,0.4030538528,1175
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.50277778,0.4030538528,1176
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.51388889,0.4030538528,1177
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.58333333,0.4030538528,1178
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.59722222,0.4030538528,1179
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.60555556,0.4030538528,1180
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.61666667,0.4030538528,1181
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.625,0.4030538528,1182
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.63055556,0.4030538528,1183
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.73888889,0.4030538528,1184
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.86111111,0.4030538528,1185
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.90555556,0.4030538528,1186
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.91388889,0.4030538528,1187
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.92222222,0.4030538528,1188
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.925,0.4030538528,1189
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.93055556,0.4030538528,1190
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.93888889,0.4030538528,1191
Paper Search,test,Gaussian Head,forecast_expected_remaining,32.94444444,0.4030538528,1192
Paper Search,test,Gaussian Head,forecast_expected_remaining,33,0.4030538528,1193
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.01111111,0.4030538528,1194
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.07777778,0.4030538528,1195
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.10555556,0.4030538528,1196
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.11388889,0.4030538528,1197
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.11944444,0.4030538528,1198
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.225,0.4030538528,1199
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.23611111,0.4030538528,1200
Paper Search,test,Gaussian Head,forecast_expected_remaining,33.24444444,0.4030538528,1201
